location,bath,balcony,price,bhk,sqft_area,price_per_sqft
cv raman nagar,2.0,1.0,95.0,2,1392.0,6824.712643678161
cv raman nagar,2.0,1.0,50.0,1,705.0,7092.198581560284
cv raman nagar,2.0,1.0,46.0,2,1125.0,4088.8888888888887
cv raman nagar,2.0,2.0,78.0,3,1400.0,5571.428571428572
cv raman nagar,2.0,2.0,78.0,3,1400.0,5571.428571428572
cv raman nagar,2.0,2.0,38.0,2,907.0,4189.636163175303
cv raman nagar,2.0,1.0,62.0,2,1310.0,4732.824427480916
dairy circle,3.0,1.0,225.0,3,1855.0,12129.380053908355
dairy circle,3.0,2.0,224.0,3,1980.0,11313.131313131313
dairy circle,2.0,1.0,181.0,2,1541.0,11745.619727449708
dairy circle,4.0,2.0,340.0,3,2735.0,12431.44424131627
dasanapura,2.0,2.0,37.0,2,708.0,5225.988700564972
dasanapura,1.0,1.0,40.0,2,708.0,5649.717514124294
dasanapura,2.0,1.0,42.5,2,965.0,4404.145077720207
dasanapura,2.0,1.0,42.0,2,814.0,5159.7051597051595
dasanapura,2.0,1.0,65.0,2,1163.0,5588.993981083405
dasanapura,2.0,1.0,68.0,3,1286.0,5287.713841368584
dasanapura,2.0,1.0,31.15,2,708.0,4399.717514124294
dasanapura,1.0,1.0,41.0,1,708.0,5790.960451977401
dasanapura,2.0,1.0,43.7,2,814.0,5368.550368550368
dasarahalli,2.0,1.0,65.0,2,1295.0,5019.305019305019
dasarahalli,2.0,3.0,55.0,2,1300.0,4230.7692307692305
dasarahalli,3.0,2.0,119.0,3,1901.0,6259.863229879011
dasarahalli,2.0,0.0,70.0,2,1150.0,6086.95652173913
dasarahalli,3.0,3.0,150.0,7,2400.0,6250.0
dasarahalli,3.0,3.0,120.0,3,2100.0,5714.285714285715
dasarahalli,2.0,1.0,152.0,3,2400.0,6333.333333333333
dasarahalli,2.0,2.0,52.0,2,1220.0,4262.295081967213
dasarahalli,2.0,1.0,60.0,2,1375.0,4363.636363636364
dasarahalli,3.0,2.0,125.0,3,1950.0,6410.25641025641
dasarahalli,2.0,1.0,86.65,2,1333.0,6500.375093773443
dasarahalli,2.0,1.0,78.56,2,1333.0,5893.473368342085
dasarahalli,2.0,2.0,62.0,2,1220.0,5081.9672131147545
dasarahalli,2.0,2.0,49.0,2,1160.0,4224.137931034483
devanahalli,2.0,2.0,66.78,2,1260.0,5300.0
devanahalli,2.0,2.0,68.52,3,1282.0,5344.773790951638
devanahalli,2.0,1.0,65.0,2,1360.0,4779.411764705882
devanahalli,2.0,2.0,85.0,2,1408.0,6036.931818181818
devanahalli,2.0,1.0,51.0,2,1010.0,5049.504950495049
devanahalli,2.0,0.0,53.35,2,1080.0,4939.814814814815
devanahalli,5.0,3.0,100.0,5,2400.0,4166.666666666667
devanahalli,2.0,1.0,44.0,2,1080.0,4074.074074074074
devanahalli,2.0,1.0,59.0,2,1174.0,5025.553662691653
devanahalli,1.0,1.0,34.0,1,658.0,5167.173252279636
devanahalli,1.0,0.0,26.91,1,658.0,4089.665653495441
devanahalli,2.0,1.0,52.0,2,1080.0,4814.814814814815
devanahalli,3.0,3.0,79.15,3,1498.0,5283.711615487317
devanahalli,3.0,3.0,77.59,3,1466.0,5292.633015006822
devanahalli,1.0,0.0,39.0,1,775.0,5032.258064516129
devanahalli,2.0,1.0,49.87,1,1020.0,4889.21568627451
devanahalli,2.0,2.0,48.0,2,1045.0,4593.301435406698
devanahalli,3.0,1.0,85.0,3,1550.0,5483.870967741936
devanahalli,2.0,1.0,65.0,2,1340.0,4850.746268656716
devanahalli,3.0,1.0,107.0,3,2125.0,5035.294117647059
devanahalli,2.0,1.0,56.45,2,1230.0,4589.430894308943
devanahalli,1.0,1.0,26.91,1,658.0,4089.665653495441
devanahalli,2.0,1.0,58.0,2,1010.0,5742.574257425743
devarachikkanahalli,2.0,2.0,40.0,2,1250.0,3200.0
devarachikkanahalli,2.0,2.0,83.0,2,1200.0,6916.666666666667
devarachikkanahalli,2.0,2.0,40.0,2,1170.0,3418.803418803419
devarachikkanahalli,1.0,1.0,24.0,1,615.0,3902.439024390244
devarachikkanahalli,2.0,1.0,58.0,2,1230.0,4715.447154471544
devarachikkanahalli,2.0,2.0,65.0,3,1425.0,4561.403508771929
devarachikkanahalli,2.0,2.0,43.0,2,947.0,4540.654699049631
devarachikkanahalli,2.0,2.0,36.0,2,1130.0,3185.8407079646017
devarachikkanahalli,2.0,2.0,76.0,3,1417.0,5363.443895553987
devarachikkanahalli,2.0,1.0,58.0,2,1230.0,4715.447154471544
devarachikkanahalli,3.0,2.0,75.0,3,1705.0,4398.826979472141
devarachikkanahalli,2.0,1.0,47.0,2,1116.0,4211.469534050179
devarachikkanahalli,2.0,2.0,40.0,2,991.0,4036.326942482341
dodda nekkundi,2.0,2.0,55.0,2,1260.0,4365.079365079365
dodda nekkundi,3.0,3.0,176.0,3,1760.0,10000.0
dodda nekkundi,2.0,2.0,40.0,2,1280.0,3125.0
dodda nekkundi,4.0,3.0,154.0,3,2045.0,7530.562347188264
dodda nekkundi,2.0,3.0,28.0,2,850.0,3294.1176470588234
dodda nekkundi,2.0,2.0,60.0,2,1390.0,4316.546762589928
dodda nekkundi,3.0,2.0,121.0,3,1804.0,6707.317073170731
dodda nekkundi,2.0,2.0,50.0,2,1080.0,4629.62962962963
dodda nekkundi,3.0,2.0,132.0,3,1999.0,6603.301650825412
dodda nekkundi,2.0,2.0,48.0,2,1100.0,4363.636363636364
dodda nekkundi,3.0,2.0,135.0,3,1999.0,6753.376688344172
dodda nekkundi,2.0,1.0,41.15,2,1100.0,3740.909090909091
dodda nekkundi,2.0,1.0,71.0,3,1252.0,5670.926517571885
dodda nekkundi,2.0,1.0,46.0,2,1155.0,3982.683982683983
dodda nekkundi,2.0,2.0,45.0,2,1128.0,3989.3617021276596
dodda nekkundi,2.0,1.0,59.0,2,1148.0,5139.3728222996515
dodda nekkundi,2.0,1.0,56.0,2,1148.0,4878.048780487805
dodda nekkundi,2.0,1.0,46.5,2,1145.0,4061.1353711790393
dodda nekkundi,3.0,2.0,125.0,3,1829.0,6834.3357025697105
dodda nekkundi,2.0,1.0,41.16,2,1100.0,3741.8181818181815
dodda nekkundi,2.0,1.0,46.75,2,1100.0,4250.0
dodda nekkundi,2.0,2.0,50.0,2,1315.0,3802.2813688212927
dodda nekkundi,2.0,2.0,58.0,2,1135.0,5110.132158590309
dodda nekkundi,2.0,1.0,41.18,2,1100.0,3743.6363636363635
dodda nekkundi,2.0,2.0,48.4,2,1128.0,4290.780141843971
dodda nekkundi,2.0,2.0,60.0,2,1370.0,4379.56204379562
dodda nekkundi,2.0,2.0,71.0,2,1200.0,5916.666666666667
dodda nekkundi,2.0,2.0,79.0,3,1585.0,4984.22712933754
dodda nekkundi,2.0,2.0,45.0,2,1005.0,4477.611940298508
dodda nekkundi,2.0,0.0,52.0,2,1264.0,4113.9240506329115
doddaballapur,3.0,2.0,80.0,4,1690.0,4733.7278106508875
doddaballapur,4.0,3.0,325.0,4,4200.0,7738.0952380952385
doddaballapur,3.0,1.0,300.0,3,3876.0,7739.938080495356
doddaballapur,4.0,2.0,195.0,3,2776.0,7024.495677233429
doddaballapur,3.0,1.0,142.0,3,2440.0,5819.672131147541
doddaballapur,3.0,0.0,200.0,4,2400.0,8333.333333333334
doddaballapur,1.0,1.0,49.0,1,654.0,7492.354740061162
doddaballapur,5.0,0.0,270.0,4,3206.0,8421.70929507174
doddakallasandra,2.0,1.0,40.39,2,1010.0,3999.009900990099
doddakallasandra,2.0,1.0,40.39,2,1010.0,3999.009900990099
doddakallasandra,2.0,1.0,42.87,2,1072.0,3999.0671641791046
doddakallasandra,2.0,1.0,40.4,2,1010.0,4000.0
doddakallasandra,2.0,1.0,41.0,2,1010.0,4059.4059405940593
doddakallasandra,2.0,1.0,42.87,2,1072.0,3999.0671641791046
doddathoguru,2.0,0.0,33.0,2,970.0,3402.061855670103
doddathoguru,2.0,1.0,32.0,2,1050.0,3047.6190476190477
doddathoguru,2.0,1.0,25.0,2,850.0,2941.176470588235
doddathoguru,2.0,2.0,42.0,2,1030.0,4077.669902912621
doddathoguru,3.0,2.0,65.0,3,1549.0,4196.255648805681
doddathoguru,1.0,1.0,17.0,1,550.0,3090.909090909091
doddathoguru,2.0,2.0,33.5,2,1015.0,3300.4926108374384
doddathoguru,2.0,2.0,39.0,2,1104.0,3532.608695652174
doddathoguru,2.0,1.0,32.0,2,915.0,3497.2677595628415
doddathoguru,1.0,1.0,25.5,1,750.0,3400.0
doddathoguru,3.0,3.0,62.0,3,1595.0,3887.1473354231975
doddathoguru,2.0,1.0,32.0,2,855.0,3742.690058479532
doddathoguru,2.0,1.0,50.0,2,1105.0,4524.886877828054
doddathoguru,2.0,2.0,30.0,2,925.0,3243.2432432432433
doddathoguru,3.0,1.0,45.0,3,1208.0,3725.1655629139073
doddathoguru,2.0,2.0,50.0,2,1100.0,4545.454545454545
doddathoguru,2.0,1.0,32.9,2,940.0,3500.0
doddathoguru,3.0,1.0,65.0,3,1382.0,4703.328509406657
doddathoguru,2.0,3.0,44.0,2,1107.0,3974.706413730804
doddathoguru,2.0,1.0,40.0,2,907.0,4410.143329658214
doddathoguru,3.0,3.0,85.0,3,1783.0,4767.246214245653
doddathoguru,1.0,1.0,17.0,1,550.0,3090.909090909091
dodsworth layout,4.0,0.0,2100.0,4,30000.0,7000.0
dodsworth layout,2.0,2.0,80.0,2,1400.0,5714.285714285715
dodsworth layout,3.0,3.0,99.0,3,1717.0,5765.87070471753
dodsworth layout,3.0,2.0,99.0,3,1594.0,6210.790464240903
dodsworth layout,3.0,2.0,115.0,3,1893.0,6075.0132065504495
dodsworth layout,2.0,3.0,85.0,2,1400.0,6071.428571428572
dodsworth layout,4.0,2.0,1824.0,6,30400.0,6000.0
domlur,3.0,2.0,90.0,3,1540.0,5844.1558441558445
domlur,2.0,2.0,150.0,3,1875.0,8000.0
domlur,3.0,3.0,86.0,3,1429.0,6018.194541637508
domlur,1.0,0.0,55.0,1,640.0,8593.75
domlur,2.0,2.0,85.0,2,1050.0,8095.238095238095
domlur,3.0,2.0,150.0,3,1800.0,8333.333333333334
domlur,3.0,1.0,135.0,3,1720.0,7848.837209302325
domlur,3.0,3.0,165.0,3,1950.0,8461.538461538461
domlur,3.0,2.0,285.0,3,2180.0,13073.394495412844
domlur,1.0,1.0,70.0,1,650.0,10769.23076923077
domlur,1.0,1.0,70.0,1,780.0,8974.358974358975
domlur,3.0,2.0,285.0,3,2180.0,13073.394495412844
domlur,3.0,0.0,120.0,3,1740.0,6896.551724137931
domlur,3.0,2.0,125.0,3,1695.0,7374.6312684365785
domlur,2.0,1.0,95.0,2,1246.0,7624.398073836276
domlur,3.0,2.0,145.0,3,2100.0,6904.761904761905
domlur,2.0,2.0,80.0,2,1276.0,6269.592476489028
domlur,3.0,1.0,180.0,3,1850.0,9729.72972972973
domlur,3.0,0.0,235.0,3,2955.0,7952.622673434857
domlur,3.0,1.0,180.0,3,1650.0,10909.09090909091
electronic city,2.0,1.0,47.0,3,1025.0,4585.365853658536
electronic city,2.0,1.0,64.5,3,1500.0,4300.0
electronic city,2.0,1.0,60.0,2,1060.0,5660.377358490566
electronic city,2.0,1.0,64.5,2,1152.0,5598.958333333333
electronic city,1.0,1.0,36.0,2,770.0,4675.324675324675
electronic city,2.0,1.0,52.0,2,1070.0,4859.813084112149
electronic city,2.0,1.0,46.0,2,1025.0,4487.804878048781
electronic city,1.0,1.0,27.0,1,589.0,4584.040747028863
electronic city,2.0,1.0,40.0,2,910.0,4395.604395604396
electronic city,2.0,1.0,63.0,2,1108.0,5685.9205776173285
electronic city,2.0,1.0,65.0,2,1128.0,5762.41134751773
electronic city,3.0,2.0,95.0,3,1800.0,5277.777777777777
electronic city,1.0,1.0,34.65,1,630.0,5500.0
electronic city,2.0,1.0,63.0,2,1128.0,5585.106382978724
electronic city,3.0,2.0,99.0,3,1599.0,6191.369606003753
electronic city,2.0,1.0,55.0,2,1070.0,5140.186915887851
electronic city,2.0,1.0,41.0,2,940.0,4361.702127659574
electronic city,2.0,1.0,68.75,2,1128.0,6094.858156028369
electronic city,2.0,1.0,73.3,2,1342.0,5461.997019374068
electronic city,2.0,1.0,71.0,3,1360.0,5220.588235294118
electronic city,2.0,0.0,56.93,2,1265.0,4500.395256916996
electronic city,2.0,2.0,102.0,3,1691.0,6031.933767001774
electronic city,2.0,1.0,65.49,2,1128.0,5805.851063829787
electronic city,2.0,1.0,56.1,2,1070.0,5242.990654205608
electronic city,4.0,0.0,120.0,4,2000.0,6000.0
electronic city,2.0,2.0,45.0,2,890.0,5056.179775280899
electronic city,2.0,1.0,65.65,2,1128.0,5820.035460992909
electronic city,2.0,0.0,42.0,2,865.0,4855.491329479769
electronic city,2.0,2.0,42.0,2,910.0,4615.384615384615
electronic city,2.0,1.0,75.0,3,1360.0,5514.705882352941
electronic city,1.0,1.0,40.0,2,770.0,5194.805194805195
electronic city,2.0,1.0,64.0,2,1128.0,5673.758865248227
electronic city,2.0,1.0,54.0,2,1070.0,5046.728971962617
electronic city,3.0,2.0,89.0,3,1571.0,5665.1814131126675
electronic city,3.0,1.0,50.0,3,1111.0,4500.450045004501
electronic city,2.0,1.0,39.5,2,870.0,4540.229885057472
electronic city,2.0,1.0,72.0,3,1374.0,5240.174672489083
electronic city,2.0,1.0,65.35,2,1128.0,5793.439716312056
electronic city,2.0,1.0,65.0,2,1128.0,5762.41134751773
electronic city,1.0,1.0,34.0,2,755.0,4503.311258278146
electronic city,3.0,2.0,91.84,3,1563.0,5875.879718490083
electronic city,3.0,2.0,70.0,3,1652.0,4237.28813559322
electronic city,2.0,1.0,54.5,2,1025.0,5317.073170731707
electronic city,3.0,2.0,58.0,3,1350.0,4296.2962962962965
electronic city,3.0,2.0,75.0,3,1700.0,4411.764705882353
electronic city,2.0,1.0,68.0,2,1128.0,6028.368794326241
electronic city,1.0,1.0,35.0,1,700.0,5000.0
electronic city,2.0,1.0,70.5,3,1360.0,5183.823529411765
electronic city,3.0,2.0,105.0,3,1571.0,6683.64099299809
electronic city,3.0,2.0,104.0,3,1600.0,6500.0
electronic city,2.0,1.0,100.0,3,1500.0,6666.666666666667
electronic city,2.0,1.0,65.0,2,1152.0,5642.361111111111
electronic city,2.0,1.0,60.0,2,1070.0,5607.476635514019
electronic city,2.0,1.0,65.5,2,1128.0,5806.737588652482
electronic city,2.0,1.0,59.0,2,1200.0,4916.666666666667
electronic city,2.0,1.0,65.75,2,1152.0,5707.465277777777
electronic city,2.0,1.0,55.0,2,1070.0,5140.186915887851
electronic city,2.0,1.0,58.0,2,1060.0,5471.698113207547
electronic city,2.0,1.0,54.1,2,1025.0,5278.048780487805
electronic city,2.0,1.0,78.0,3,1500.0,5200.0
electronic city,2.0,1.0,59.32,2,1213.0,4890.35449299258
electronic city,3.0,2.0,90.0,3,1575.0,5714.285714285715
electronic city,1.0,1.0,19.5,1,435.0,4482.758620689655
electronic city,3.0,2.0,100.0,3,1449.0,6901.311249137336
electronic city,2.0,1.0,58.0,2,1125.0,5155.555555555556
electronic city,3.0,3.0,101.0,3,1575.0,6412.6984126984125
electronic city,1.0,1.0,12.0,1,550.0,2181.818181818182
electronic city,2.0,2.0,40.0,2,919.0,4352.557127312296
electronic city,2.0,1.0,78.25,3,1500.0,5216.666666666667
electronic city,2.0,1.0,79.0,2,1363.0,5796.038151137197
electronic city,2.0,1.0,67.15,2,1108.0,6060.469314079423
electronic city,2.0,1.0,65.7,2,1128.0,5824.468085106383
electronic city,2.0,1.0,51.0,2,1060.0,4811.320754716981
electronic city,3.0,2.0,100.0,3,1650.0,6060.606060606061
electronic city,2.0,1.0,49.0,2,1025.0,4780.487804878048
electronic city,3.0,2.0,90.0,3,1449.0,6211.180124223602
electronic city,2.0,1.0,58.0,2,1070.0,5420.560747663551
electronic city,2.0,1.0,54.0,2,1210.0,4462.809917355372
electronic city,2.0,1.0,75.0,3,1500.0,5000.0
electronic city,2.0,1.0,52.0,2,1070.0,4859.813084112149
electronic city,4.0,3.0,119.0,4,2435.0,4887.063655030801
electronic city,2.0,2.0,60.0,2,1073.0,5591.798695246971
electronic city,2.0,1.0,78.0,3,1500.0,5200.0
electronic city,2.0,1.0,47.0,2,1070.0,4392.523364485981
electronic city,2.0,2.0,65.0,2,1296.0,5015.432098765432
electronic city,2.0,1.0,70.93,2,1140.0,6221.9298245614045
electronic city,4.0,1.0,104.0,4,2093.0,4968.944099378882
electronic city,2.0,1.0,53.9,2,1025.0,5258.536585365854
electronic city,2.0,1.0,54.0,2,940.0,5744.68085106383
electronic city,1.0,1.0,21.0,1,435.0,4827.586206896552
electronic city,2.0,1.0,77.5,3,1500.0,5166.666666666667
electronic city,3.0,2.0,80.0,3,1631.0,4904.9662783568365
electronic city,2.0,1.0,67.0,2,1355.0,4944.649446494465
electronic city,1.0,1.0,22.0,1,435.0,5057.471264367816
electronic city,2.0,1.0,50.0,2,1039.0,4812.319538017325
electronic city,1.0,1.0,39.9,2,770.0,5181.818181818182
electronic city,2.0,1.0,64.0,2,1128.0,5673.758865248227
electronic city,1.0,0.0,13.31,1,605.0,2200.0
electronic city,1.0,1.0,13.5,1,530.0,2547.169811320755
electronic city,2.0,1.0,53.0,2,1070.0,4953.271028037383
electronic city,3.0,2.0,83.0,3,1571.0,5283.259070655633
electronic city,3.0,2.0,66.0,3,1350.0,4888.888888888889
electronic city,3.0,3.0,110.0,3,1652.0,6658.595641646489
electronic city,2.0,1.0,65.58,2,1128.0,5813.829787234043
electronic city,1.0,1.0,28.0,1,635.0,4409.4488188976375
electronic city,2.0,1.0,65.4,2,1128.0,5797.8723404255325
electronic city,2.0,1.0,72.9,2,1355.0,5380.073800738008
electronic city,1.0,1.0,35.0,2,770.0,4545.454545454545
electronic city,2.0,1.0,40.0,2,865.0,4624.277456647399
electronic city,2.0,1.0,63.0,2,1108.0,5685.9205776173285
electronic city,1.0,1.0,40.5,1,630.0,6428.571428571428
electronic city,1.0,1.0,22.0,1,605.0,3636.3636363636365
electronic city,2.0,1.0,48.0,2,1070.0,4485.981308411215
electronic city,2.0,1.0,70.0,3,1360.0,5147.058823529412
electronic city,1.0,0.0,28.0,1,635.0,4409.4488188976375
electronic city,2.0,1.0,65.45,2,1128.0,5802.304964539007
electronic city,2.0,1.0,40.0,2,890.0,4494.38202247191
electronic city,2.0,1.0,58.0,3,1360.0,4264.705882352941
electronic city,1.0,1.0,33.7,1,630.0,5349.20634920635
electronic city,3.0,1.0,90.0,3,1400.0,6428.571428571428
electronic city,3.0,1.0,55.0,3,1287.0,4273.504273504273
electronic city,2.0,1.0,85.5,2,1258.0,6796.502384737679
electronic city,2.0,1.0,85.0,2,1386.0,6132.7561327561325
electronic city,1.0,1.0,27.0,1,550.0,4909.090909090909
electronic city,2.0,1.0,50.0,2,1025.0,4878.048780487805
electronic city,2.0,1.0,55.0,2,1070.0,5140.186915887851
electronic city,2.0,1.0,72.0,2,1342.0,5365.126676602086
electronic city,3.0,1.0,70.0,3,1275.0,5490.196078431372
electronic city,1.0,1.0,38.0,2,770.0,4935.064935064935
electronic city,3.0,2.0,92.59,3,1644.0,5631.995133819952
electronic city,2.0,1.0,62.0,2,1250.0,4960.0
electronic city,1.0,1.0,12.0,1,418.0,2870.813397129187
electronic city,2.0,1.0,64.8,2,1128.0,5744.68085106383
electronic city,2.0,1.0,55.0,2,1060.0,5188.679245283019
electronic city,1.0,1.0,40.42,1,710.0,5692.957746478874
electronic city,3.0,3.0,63.43,3,1275.0,4974.901960784314
electronic city,3.0,3.0,75.0,3,1518.0,4940.711462450593
electronic city,2.0,1.0,31.48,1,1090.0,2888.0733944954127
electronic city,2.0,1.0,55.0,2,1060.0,5188.679245283019
electronic city,2.0,3.0,75.0,2,1353.0,5543.2372505543235
electronic city,2.0,1.0,67.0,2,1128.0,5939.7163120567375
electronic city,2.0,1.0,57.0,2,1070.0,5327.102803738318
electronic city,3.0,2.0,90.0,3,1700.0,5294.117647058823
electronic city,1.0,1.0,35.0,1,750.0,4666.666666666667
electronic city,2.0,1.0,55.0,2,1210.0,4545.454545454545
electronic city,2.0,1.0,60.0,2,1070.0,5607.476635514019
electronic city,3.0,2.0,97.0,3,1615.0,6006.1919504643965
electronic city,2.0,2.0,68.0,2,1221.0,5569.205569205569
electronic city,3.0,1.0,73.0,3,1500.0,4866.666666666667
electronic city,2.0,1.0,48.0,2,995.0,4824.120603015075
electronic city,2.0,1.0,90.0,2,1342.0,6706.408345752608
electronic city,2.0,1.0,63.5,2,1128.0,5629.432624113475
electronic city,1.0,1.0,29.0,1,589.0,4923.599320882852
electronic city,3.0,1.0,94.5,3,1575.0,6000.0
electronic city,2.0,1.0,48.0,2,1070.0,4485.981308411215
electronic city,2.0,1.0,54.0,2,1025.0,5268.292682926829
electronic city,2.0,1.0,70.0,3,1500.0,4666.666666666667
electronic city,2.0,1.0,64.5,3,1500.0,4300.0
electronic city,4.0,2.0,134.0,4,2093.0,6402.293358815098
electronic city,2.0,1.0,73.0,2,1355.0,5387.453874538745
electronic city,2.0,1.0,64.99,3,1360.0,4778.676470588234
electronic city,2.0,1.0,52.0,2,1060.0,4905.66037735849
electronic city phase ii,2.0,1.0,39.07,2,1056.0,3699.810606060606
electronic city phase ii,2.0,1.0,30.6,2,1020.0,3000.0
electronic city phase ii,2.0,2.0,45.0,2,1069.0,4209.541627689429
electronic city phase ii,1.0,1.0,28.35,1,630.0,4500.0
electronic city phase ii,2.0,1.0,25.0,2,1000.0,2500.0
electronic city phase ii,2.0,1.0,28.34,2,1090.0,2600.0
electronic city phase ii,4.0,0.0,98.88,4,2225.0,4444.044943820225
electronic city phase ii,2.0,2.0,38.0,2,775.0,4903.225806451613
electronic city phase ii,2.0,2.0,59.0,2,1266.0,4660.347551342812
electronic city phase ii,2.0,1.0,28.88,2,1000.0,2888.0
electronic city phase ii,2.0,1.0,44.0,2,972.0,4526.748971193416
electronic city phase ii,2.0,1.0,55.0,2,1031.0,5334.62657613967
electronic city phase ii,2.0,1.0,40.6,2,1003.0,4047.8564307078764
electronic city phase ii,2.0,1.0,56.35,2,1031.0,5465.56741028128
electronic city phase ii,2.0,1.0,62.78,3,1395.0,4500.358422939068
electronic city phase ii,2.0,1.0,33.5,2,1160.0,2887.9310344827586
electronic city phase ii,2.0,1.0,30.75,2,1065.0,2887.323943661972
electronic city phase ii,2.0,1.0,61.25,2,1219.0,5024.610336341263
electronic city phase ii,2.0,1.0,28.88,2,1000.0,2888.0
electronic city phase ii,3.0,3.0,100.0,3,1790.0,5586.592178770949
electronic city phase ii,2.0,1.0,40.0,2,769.0,5201.560468140442
electronic city phase ii,2.0,2.0,32.5,2,900.0,3611.1111111111113
electronic city phase ii,2.0,2.0,50.0,3,993.0,5035.246727089628
electronic city phase ii,3.0,2.0,52.47,3,1418.0,3700.2820874471086
electronic city phase ii,2.0,2.0,45.0,2,1070.0,4205.607476635514
electronic city phase ii,2.0,1.0,33.06,2,1140.0,2900.0
electronic city phase ii,2.0,1.0,55.0,2,1031.0,5334.62657613967
electronic city phase ii,2.0,1.0,65.8,2,1253.0,5251.3966480446925
electronic city phase ii,2.0,1.0,33.5,2,1160.0,2887.9310344827586
electronic city phase ii,2.0,2.0,45.0,3,975.0,4615.384615384615
electronic city phase ii,4.0,0.0,260.0,4,6000.0,4333.333333333333
electronic city phase ii,2.0,2.0,37.0,2,1116.0,3315.4121863799282
electronic city phase ii,2.0,1.0,29.25,2,1125.0,2600.0
electronic city phase ii,2.0,1.0,28.88,2,1000.0,2888.0
electronic city phase ii,2.0,1.0,28.88,2,1000.0,2888.0
electronic city phase ii,2.0,1.0,28.88,2,1000.0,2888.0
electronic city phase ii,2.0,1.0,30.29,2,1165.0,2600.0
electronic city phase ii,2.0,1.0,53.0,2,1031.0,5140.640155189137
electronic city phase ii,2.0,1.0,30.88,2,1065.0,2899.5305164319248
electronic city phase ii,3.0,2.0,80.0,3,1549.0,5164.622336991608
electronic city phase ii,2.0,1.0,56.13,2,1065.0,5270.422535211268
electronic city phase ii,2.0,2.0,26.0,2,920.0,2826.086956521739
electronic city phase ii,2.0,1.0,33.84,2,1140.0,2968.421052631579
electronic city phase ii,2.0,1.0,61.26,2,1219.0,5025.430680885972
electronic city phase ii,2.0,3.0,65.0,3,1252.0,5191.693290734825
electronic city phase ii,2.0,1.0,32.49,2,1125.0,2888.0
electronic city phase ii,2.0,2.0,69.0,2,1286.0,5365.47433903577
electronic city phase ii,2.0,1.0,32.92,2,1140.0,2887.719298245614
electronic city phase ii,2.0,2.0,40.0,2,1116.0,3584.2293906810037
electronic city phase ii,3.0,3.0,46.0,3,1150.0,4000.0
electronic city phase ii,2.0,3.0,47.0,3,1192.0,3942.953020134228
electronic city phase ii,2.0,2.0,32.0,2,1020.0,3137.2549019607845
electronic city phase ii,3.0,1.0,97.0,4,1900.0,5105.263157894737
electronic city phase ii,2.0,1.0,27.43,2,1020.0,2689.2156862745096
electronic city phase ii,2.0,1.0,26.65,2,1025.0,2600.0
electronic city phase ii,2.0,1.0,29.45,2,1020.0,2887.2549019607845
electronic city phase ii,2.0,1.0,28.88,2,1000.0,2888.0
electronic city phase ii,2.0,2.0,28.5,2,1140.0,2500.0
electronic city phase ii,2.0,1.0,32.49,2,1125.0,2888.0
electronic city phase ii,2.0,1.0,34.65,2,1200.0,2887.5
electronic city phase ii,2.0,1.0,52.2,2,1160.0,4500.0
electronic city phase ii,2.0,1.0,55.0,2,1244.0,4421.221864951768
electronic city phase ii,2.0,1.0,33.51,2,1160.0,2888.793103448276
electronic city phase ii,2.0,1.0,40.0,2,972.0,4115.22633744856
electronic city phase ii,2.0,1.0,33.51,2,1160.0,2888.793103448276
electronic city phase ii,2.0,1.0,31.48,2,1090.0,2888.0733944954127
electronic city phase ii,2.0,1.0,32.92,2,1140.0,2887.719298245614
electronic city phase ii,1.0,1.0,35.0,1,650.0,5384.615384615385
electronic city phase ii,2.0,1.0,57.0,2,1155.0,4935.064935064935
electronic city phase ii,3.0,3.0,92.0,3,1800.0,5111.111111111111
electronic city phase ii,2.0,2.0,28.0,2,1300.0,2153.846153846154
electronic city phase ii,2.0,1.0,33.5,2,1160.0,2887.9310344827586
electronic city phase ii,2.0,1.0,29.6,2,1025.0,2887.8048780487807
electronic city phase ii,2.0,1.0,22.8,2,829.0,2750.301568154403
electronic city phase ii,2.0,1.0,67.0,2,1252.0,5351.437699680511
electronic city phase ii,2.0,1.0,32.63,2,1125.0,2900.444444444445
electronic city phase ii,2.0,1.0,34.0,2,1140.0,2982.4561403508774
electronic city phase ii,2.0,1.0,65.0,3,1252.0,5191.693290734825
electronic city phase ii,2.0,2.0,46.0,2,1135.0,4052.863436123348
electronic city phase ii,3.0,1.0,65.0,3,1305.0,4980.842911877395
electronic city phase ii,2.0,1.0,33.64,2,1165.0,2887.5536480686696
electronic city phase ii,2.0,3.0,50.35,3,1336.0,3768.7125748502995
electronic city phase ii,1.0,1.0,16.75,1,575.0,2913.0434782608695
electronic city phase ii,2.0,1.0,49.82,3,925.0,5385.945945945946
electronic city phase ii,2.0,1.0,30.76,2,1065.0,2888.262910798122
electronic city phase ii,2.0,1.0,30.75,2,1065.0,2887.323943661972
electronic city phase ii,2.0,1.0,33.06,2,1140.0,2900.0
electronic city phase ii,2.0,1.0,26.5,2,911.0,2908.8913282107574
